region_std,year,month,temp_c,prec_mm
Республика Коми,2009,2,-16.1413,36.69609101575993
Республика Коми,2009,3,-6.9706407,40.51409264490429
Республика Коми,2009,4,-4.6817884,39.451254932764556
Республика Коми,2009,5,3.1233327,54.857790421978684
Республика Коми,2009,6,11.215319,106.67252569549883
Республика Коми,2009,7,14.410966,74.87787216999875
Республика Коми,2009,8,12.159479,57.754177738732366
Республика Коми,2009,9,9.440257,88.19091510996923
Республика Коми,2009,10,-0.36991316,84.26306955214267
Республика Коми,2009,11,-8.232802,48.616117154449505
Республика Коми,2009,12,-22.011477,46.72639613878079
Республика Коми,2010,1,-20.413471,31.613750304524615
Республика Коми,2010,2,-21.261578,18.6085284657644
Республика Коми,2010,3,-9.479905,48.9221090195757
Республика Коми,2010,4,0.23342226,34.643890965134375
Республика Коми,2010,5,8.036744,51.211166150790085
Республика Коми,2010,6,10.515117,97.84749344691961
Республика Коми,2010,7,16.591007,47.839049545933214
Республика Коми,2010,8,12.586225,84.49223328125639
Республика Коми,2010,9,5.9054756,84.60907860048886
Республика Коми,2010,10,1.2967798,70.04214192241773
Республика Коми,2010,11,-8.376191,81.4227892126783
Республика Коми,2010,12,-17.44584,41.060854854091396
Республика Коми,2011,1,-14.854924,41.192391607587304
Республика Коми,2011,2,-23.012278,15.198220834159365
Республика Коми,2011,3,-6.4357777,33.27627876274046
Республика Коми,2011,4,0.04399965,81.81346827539905
Республика Коми,2011,5,7.630284,51.927560870643696
Республика Коми,2011,6,14.120937,38.624064555409184
Республика Коми,2011,7,15.718815,45.100939812786805
Республика Коми,2011,8,10.302818,67.30666152788025
Республика Коми,2011,9,7.9899316,72.29467270469591
Республика Коми,2011,10,1.7458293,87.73362620972105
Республика Коми,2011,11,-7.4142785,67.58443289135691
Республика Коми,2011,12,-7.098514,45.147624563764445
Республика Коми,2012,1,-13.819812,28.206305959891594
Республика Коми,2012,2,-16.100044,16.61326208806625
Республика Коми,2012,3,-11.080588,19.291970766275
Республика Коми,2012,4,0.21295078,68.13338924724854
Республика Коми,2012,5,6.876354,51.42954967688679
Республика Коми,2012,6,14.462852,103.95593162053805
Республика Коми,2012,7,15.870355,100.77596393859747
Республика Коми,2012,8,12.004553,78.22514485993666
Республика Коми,2012,9,7.9607387,98.44259642928745
Республика Коми,2012,10,1.8256004,76.56609938972578
Республика Коми,2012,11,-7.3249917,56.879741901000465
Республика Коми,2012,12,-18.564186,26.587747603105996
Республика Коми,2013,1,-18.744837,34.27808664906517
Республика Коми,2013,2,-10.66623,35.756319482436126
Республика Коми,2013,3,-17.733673,28.472135754385835
Республика Коми,2013,4,-1.0202392,49.93539691858904
Республика Коми,2013,5,4.3809934,41.76717694006401
Республика Коми,2013,6,14.007846,49.510203687748565
Республика Коми,2013,7,18.922504,55.99819952623224
Республика Коми,2013,8,14.169219,87.67814974598937
Республика Коми,2013,9,6.491409,49.5891927084579
Республика Коми,2013,10,-1.8505036,102.36172839848163
Республика Коми,2013,11,-3.1027637,85.73048480532385
Республика Коми,2013,12,-10.854985,63.02693741646369
Республика Коми,2014,1,-20.800858,36.072577608408665
Республика Коми,2014,2,-16.984234,29.777649863402175
Республика Коми,2014,3,-4.9514194,63.70386934014137
Республика Коми,2014,4,-2.5996323,51.55571439796854
Республика Коми,2014,5,5.257105,64.11075935480861
Республика Коми,2014,6,11.305605,104.00242464389173
Республика Коми,2014,7,11.556781,47.46599092772824
Республика Коми,2014,8,14.143813,82.06319285653602
Республика Коми,2014,9,6.9138074,69.8980203478781
Республика Коми,2014,10,-3.9783273,55.31537760122287
Республика Коми,2014,11,-6.454003,70.67279604348269
Республика Коми,2014,12,-10.884338,54.12469126286458
Республика Коми,2015,1,-19.308561,55.35633834312858
Республика Коми,2015,2,-9.743256,54.473803391152664
Республика Коми,2015,3,-4.3891387,36.69041594827904
Республика Коми,2015,4,-0.8467505,43.469549439216856
Республика Коми,2015,5,9.171164,53.52596739554231
Республика Коми,2015,6,14.138339,94.06058853883354
Республика Коми,2015,7,11.169238,97.70412076788574
Республика Коми,2015,8,10.511874,85.46996240957778
Республика Коми,2015,9,7.8126807,76.00502790562038
Республика Коми,2015,10,-3.0400343,71.36557420680266
Республика Коми,2015,11,-7.952956,49.012277305453175
Республика Коми,2015,12,-10.794823,52.6472617306259
Республика Коми,2016,1,-17.725512,40.33657185618873
Республика Коми,2016,2,-5.669934,45.93782917139205
Республика Коми,2016,3,-7.79288,25.223161924766647
Республика Коми,2016,4,1.4242253,47.37436540167907
Республика Коми,2016,5,7.8146105,34.52317568044351
Республика Коми,2016,6,12.900682,79.8148448989496
Республика Коми,2016,7,19.475313,57.67819243259611
Республика Коми,2016,8,16.41733,109.5559910436627
Республика Коми,2016,9,9.098093,74.01520987990135
Республика Коми,2016,10,0.9948877,41.5518629480165
Республика Коми,2016,11,-11.878449,44.26287556306509
Республика Коми,2016,12,-17.998396,48.736450868908825
Республика Коми,2017,1,-16.265137,40.09270111258096
Республика Коми,2017,2,-14.004175,48.063797944018084
Республика Коми,2017,3,-2.6779902,53.28509311441842
Республика Коми,2017,4,-3.2057347,87.57541078852262
Республика Коми,2017,5,0.3675741,69.50311223944588
Республика Коми,2017,6,9.66584,96.90692922211366
Республика Коми,2017,7,18.29026,62.16935905378775
Республика Коми,2017,8,13.927204,86.82735448642833
Республика Коми,2017,9,5.991474,87.22241363835559
Республика Коми,2017,10,0.5801316,53.28679852950598
Республика Коми,2017,11,-4.3438745,70.38799435600966
Республика Коми,2017,12,-7.1793323,56.44387975705704
Республика Коми,2018,1,-10.743337,44.73340964736952
Республика Коми,2018,2,-15.302071,31.65836902185418
Республика Коми,2018,3,-14.5815935,46.31396354136983
Республика Коми,2018,4,-2.9581501,43.541804524284544
Республика Коми,2018,5,2.6459827,57.343739237928276
Республика Коми,2018,6,10.729401,83.57046073133296
Республика Коми,2018,7,18.398096,54.865853251015444
Республика Коми,2018,8,12.778114,72.42970112596747
Республика Коми,2018,9,9.4487295,79.60091152161266
Республика Коми,2018,10,0.92468894,115.47295814307256
Республика Коми,2018,11,-7.904422,72.36663787015553
Республика Коми,2018,12,-9.452011,44.88281009095559
Республика Коми,2019,1,-15.997815,49.9645382171631
Республика Коми,2019,2,-13.798955,50.342663613762106
Республика Коми,2019,3,-5.930652,49.39694563156946
Республика Коми,2019,4,-2.127677,47.371320639938396
Республика Коми,2019,5,5.403762,64.93657497642805
Республика Коми,2019,6,10.344614,93.67091236349931
Республика Коми,2019,7,14.437626,170.43624817588548
Республика Коми,2019,8,10.65881,118.07237065657428
