region,year,subsidy_main,subsidy_secondary,subsidy_third,subsidy_col_4,subsidy_col_5,subsidy_col_6,subsidy_col_7,subsidy_col_8,subsidy_col_9,subsidy_col_10
Субсидии на возмещение части затрат на закупку кормов для содержания маточного поголовья крупного рогатого скота,2019,37.0,,37.0,28.0,42.0,,,,,
Субсидии на возмещение части затрат на приобретение семян с учетом доставки в районы Крайнего Севера и приравненные к ним местности,2016,44.0,,44.0,35.0,5.0,,,,,
Субсидии на возмещение части затрат на приобретение семян с учетом доставки в районы Крайнего Севера и приравненные к ним местности,2017,44.0,,44.0,35.0,5.0,,,,,
Субсидии на возмещение части затрат на приобретение семян с учетом доставки в районы Крайнего Севера и приравненные к ним местности,2018,44.0,,44.0,35.0,5.0,,,,,
Субсидии на возмещение части затрат на приобретение семян с учетом доставки в районы Крайнего Севера и приравненные к ним местности,2019,44.0,,44.0,35.0,5.0,,,,,
Субсидии на возмещение части затрат по наращиванию маточного поголовья овец и коз,2016,34.0,,34.0,26.0,11.0,,,,,
Субсидии на возмещение части затрат по наращиванию маточного поголовья овец и коз,2017,34.0,,34.0,26.0,11.0,,,,,
Субсидии на возмещение части затрат по наращиванию маточного поголовья овец и коз,2018,34.0,,34.0,26.0,11.0,,,,,
Субсидии на возмещение части затрат по наращиванию маточного поголовья овец и коз,2019,34.0,,34.0,26.0,11.0,,,,,
"Субсидии на возмещение части затрат по наращиванию поголовья северных оленей, маралов и мясных табунных лошадей",2016,33.0,,33.0,25.0,12.0,,,,,
"Субсидии на возмещение части затрат по наращиванию поголовья северных оленей, маралов и мясных табунных лошадей",2017,33.0,,33.0,25.0,12.0,,,,,
"Субсидии на возмещение части затрат по наращиванию поголовья северных оленей, маралов и мясных табунных лошадей",2018,33.0,,33.0,25.0,12.0,,,,,
"Субсидии на возмещение части затрат по наращиванию поголовья северных оленей, маралов и мясных табунных лошадей",2019,33.0,,33.0,25.0,12.0,,,,,
"Субсидии на возмещение части затрат сельскохозяйственных товаропроизводителей на уплату страховой премии, начисленной по договору сельскохозяйственного страхования в области животноводства",2016,50.0,,50.0,41.0,14.0,,,,,
"Субсидии на возмещение части затрат сельскохозяйственных товаропроизводителей на уплату страховой премии, начисленной по договору сельскохозяйственного страхования в области животноводства",2017,50.0,,50.0,41.0,14.0,,,,,
"Субсидии на возмещение части затрат сельскохозяйственных товаропроизводителей на уплату страховой премии, начисленной по договору сельскохозяйственного страхования в области животноводства",2018,50.0,,50.0,41.0,14.0,,,,,
"Субсидии на возмещение части затрат сельскохозяйственных товаропроизводителей на уплату страховой премии, начисленной по договору сельскохозяйственного страхования в области животноводства",2019,50.0,,50.0,41.0,14.0,,,,,
"Субсидии на возмещение части затрат сельскохозяйственных товаропроизводителей на уплату страховой премии, начисленной по договору сельскохозяйственного страхования в области растениеводства",2016,49.0,,49.0,40.0,13.0,,,,,
"Субсидии на возмещение части затрат сельскохозяйственных товаропроизводителей на уплату страховой премии, начисленной по договору сельскохозяйственного страхования в области растениеводства",2017,49.0,,49.0,40.0,13.0,,,,,
"Субсидии на возмещение части затрат сельскохозяйственных товаропроизводителей на уплату страховой премии, начисленной по договору сельскохозяйственного страхования в области растениеводства",2018,49.0,,49.0,40.0,13.0,,,,,
"Субсидии на возмещение части затрат сельскохозяйственных товаропроизводителей на уплату страховой премии, начисленной по договору сельскохозяйственного страхования в области растениеводства",2019,49.0,,49.0,40.0,13.0,,,,,
"Субсидии на возмещение части затрат, связанных с поддержкой сельскохозяйственных товаропроизводителей, осуществляющих производство свинины, мяса птицы и яиц, в связи с удорожанием приобретенных кормов",2016,36.0,,36.0,27.0,48.0,,,,,
"Субсидии на возмещение части затрат, связанных с поддержкой сельскохозяйственных товаропроизводителей, осуществляющих производство свинины, мяса птицы и яиц, в связи с удорожанием приобретенных кормов",2017,36.0,,36.0,27.0,48.0,,,,,
"Субсидии на возмещение части затрат, связанных с поддержкой сельскохозяйственных товаропроизводителей, осуществляющих производство свинины, мяса птицы и яиц, в связи с удорожанием приобретенных кормов",2018,36.0,,36.0,27.0,48.0,,,,,
"Субсидии на возмещение части затрат, связанных с поддержкой сельскохозяйственных товаропроизводителей, осуществляющих производство свинины, мяса птицы и яиц, в связи с удорожанием приобретенных кормов",2019,36.0,,36.0,27.0,48.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие животноводства, переработки и развития инфраструктуры и логистического обеспечения рынков продукции животноводства",2016,18.0,,18.0,18.0,21.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие животноводства, переработки и развития инфраструктуры и логистического обеспечения рынков продукции животноводства",2017,18.0,,18.0,18.0,21.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие животноводства, переработки и развития инфраструктуры и логистического обеспечения рынков продукции животноводства",2018,18.0,,18.0,18.0,21.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие животноводства, переработки и развития инфраструктуры и логистического обеспечения рынков продукции животноводства",2019,18.0,,18.0,18.0,21.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие оптово-распределительных центров, производства и товаропроводящей инфраструктуры системы социального питания",2016,25.0,,25.0,81.0,74.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие оптово-распределительных центров, производства и товаропроводящей инфраструктуры системы социального питания",2017,25.0,,25.0,81.0,74.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие оптово-распределительных центров, производства и товаропроводящей инфраструктуры системы социального питания",2018,25.0,,25.0,81.0,74.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие оптово-распределительных центров, производства и товаропроводящей инфраструктуры системы социального питания",2019,25.0,,25.0,81.0,74.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие растениеводства, переработки и развития инфраструктуры и логистического обеспечения рынков продукции растениеводства",2016,17.0,,17.0,17.0,19.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие растениеводства, переработки и развития инфраструктуры и логистического обеспечения рынков продукции растениеводства",2017,17.0,,17.0,17.0,19.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие растениеводства, переработки и развития инфраструктуры и логистического обеспечения рынков продукции растениеводства",2018,17.0,,17.0,17.0,19.0,,,,,
"Субсидии на возмещение части процентной ставки по инвестиционным кредитам (займам) на развитие растениеводства, переработки и развития инфраструктуры и логистического обеспечения рынков продукции растениеводства",2019,17.0,,17.0,17.0,19.0,,,,,
Субсидии на возмещение части процентной ставки по инвестиционным кредитам на строительство и реконструкцию объектов мясного скотоводства,2016,19.0,,19.0,59.0,23.0,,,,,
